filename,width,height,class,xmin,ymin,xmax,ymax
classic-septoria_jpg.rf.0bf290a7dedcf2783922ceb1f1833b03.jpg,640,640,Tomato Septoria leaf spot,117,374,334,635
classic-septoria_jpg.rf.0bf290a7dedcf2783922ceb1f1833b03.jpg,640,640,Tomato Septoria leaf spot,230,245,413,443
classic-septoria_jpg.rf.0bf290a7dedcf2783922ceb1f1833b03.jpg,640,640,Tomato Septoria leaf spot,68,119,312,299
classic-septoria_jpg.rf.0bf290a7dedcf2783922ceb1f1833b03.jpg,640,640,Tomato Septoria leaf spot,351,145,514,320
s-prasanth-kumar-young-scientist-awarded-presentation-2-728_jpg.rf.242bbc32fb37944cfa6090bf1fd3575b.jpg,640,640,Tomato leaf bacterial spot,28,294,226,580
s-prasanth-kumar-young-scientist-awarded-presentation-2-728_jpg.rf.242bbc32fb37944cfa6090bf1fd3575b.jpg,640,640,Tomato leaf bacterial spot,168,132,314,314
s-prasanth-kumar-young-scientist-awarded-presentation-2-728_jpg.rf.242bbc32fb37944cfa6090bf1fd3575b.jpg,640,640,Tomato leaf bacterial spot,468,125,606,379
s-prasanth-kumar-young-scientist-awarded-presentation-2-728_jpg.rf.242bbc32fb37944cfa6090bf1fd3575b.jpg,640,640,Tomato leaf bacterial spot,414,209,468,383
s-prasanth-kumar-young-scientist-awarded-presentation-2-728_jpg.rf.242bbc32fb37944cfa6090bf1fd3575b.jpg,640,640,Tomato leaf bacterial spot,322,354,442,608
classic-septoria_jpg.rf.f58b24d51bc14ae9a3b7f0f2527c5070.jpg,640,640,Tomato Septoria leaf spot,26,125,308,362
classic-septoria_jpg.rf.f58b24d51bc14ae9a3b7f0f2527c5070.jpg,640,640,Tomato Septoria leaf spot,307,102,508,313
classic-septoria_jpg.rf.f58b24d51bc14ae9a3b7f0f2527c5070.jpg,640,640,Tomato Septoria leaf spot,214,223,438,462
classic-septoria_jpg.rf.f58b24d51bc14ae9a3b7f0f2527c5070.jpg,640,640,Tomato Septoria leaf spot,136,369,410,640
depositphotos_120361722-stock-photo-tomato-leaf-closeup_jpg.rf.e57f6355e191de82aa490ba62a957e30.jpg,640,640,Tomato leaf bacterial spot,50,48,413,407
depositphotos_120361722-stock-photo-tomato-leaf-closeup_jpg.rf.e57f6355e191de82aa490ba62a957e30.jpg,640,640,Tomato leaf bacterial spot,407,102,595,431
depositphotos_120361722-stock-photo-tomato-leaf-closeup_jpg.rf.e57f6355e191de82aa490ba62a957e30.jpg,640,640,Tomato leaf bacterial spot,113,419,370,610
depositphotos_120361722-stock-photo-tomato-leaf-closeup_jpg.rf.e57f6355e191de82aa490ba62a957e30.jpg,640,640,Tomato leaf bacterial spot,330,445,444,623
PxWBE_jpg.rf.ec89c867a0c22939c60c0e754bd9570f.jpg,640,640,Tomato leaf bacterial spot,91,425,265,570
PxWBE_jpg.rf.ec89c867a0c22939c60c0e754bd9570f.jpg,640,640,Tomato leaf bacterial spot,0,349,83,523
PxWBE_jpg.rf.ec89c867a0c22939c60c0e754bd9570f.jpg,640,640,Tomato leaf bacterial spot,76,353,299,479
PxWBE_jpg.rf.ec89c867a0c22939c60c0e754bd9570f.jpg,640,640,Tomato leaf bacterial spot,157,103,551,509
PxWBE_jpg.rf.ec89c867a0c22939c60c0e754bd9570f.jpg,640,640,Tomato leaf bacterial spot,51,0,287,137
PxWBE_jpg.rf.ec89c867a0c22939c60c0e754bd9570f.jpg,640,640,Tomato leaf bacterial spot,281,0,521,158
sept4disease-019_jpg.rf.26ffd8f1a09d8f15a14f4bedc3674f0a.jpg,640,640,Tomato Septoria leaf spot,41,74,637,612
depositphotos_7182856-stock-photo-tomato-leaf_jpg.rf.61eb2e7c783bc20d40410b0fa0de61b5.jpg,640,640,Tomato leaf late blight,26,154,243,329
depositphotos_7182856-stock-photo-tomato-leaf_jpg.rf.61eb2e7c783bc20d40410b0fa0de61b5.jpg,640,640,Tomato leaf late blight,214,120,323,280
depositphotos_7182856-stock-photo-tomato-leaf_jpg.rf.61eb2e7c783bc20d40410b0fa0de61b5.jpg,640,640,Tomato leaf late blight,300,88,442,295
depositphotos_7182856-stock-photo-tomato-leaf_jpg.rf.61eb2e7c783bc20d40410b0fa0de61b5.jpg,640,640,Tomato leaf late blight,405,89,529,274
depositphotos_7182856-stock-photo-tomato-leaf_jpg.rf.61eb2e7c783bc20d40410b0fa0de61b5.jpg,640,640,Tomato leaf late blight,391,345,520,537
depositphotos_7182856-stock-photo-tomato-leaf_jpg.rf.61eb2e7c783bc20d40410b0fa0de61b5.jpg,640,640,Tomato leaf late blight,352,345,414,597
depositphotos_7182856-stock-photo-tomato-leaf_jpg.rf.61eb2e7c783bc20d40410b0fa0de61b5.jpg,640,640,Tomato leaf late blight,198,292,297,477
1234080-Early-Blight_jpg.rf.b1a3ddd9864ba4201804b3deafc9cf16.jpg,640,640,Tomato Early blight leaf,147,71,576,551
603-116-0_jpg.rf.932cc58bf971181996766fbcea301100.jpg,640,640,Tomato mold leaf,0,154,454,634
tomato-septoria-5_jpg.rf.3a84f3a774ff8c704023ac9997840748.jpg,640,640,Tomato Septoria leaf spot,121,207,497,451
tomato-septoria-leaf-spot-_jpg.rf.6ae59999fb6028acad57e9e119f068c6.jpg,640,640,Tomato Septoria leaf spot,147,270,230,513
tomato-septoria-leaf-spot-_jpg.rf.6ae59999fb6028acad57e9e119f068c6.jpg,640,640,Tomato Septoria leaf spot,480,345,583,493
tomato-septoria-leaf-spot-_jpg.rf.6ae59999fb6028acad57e9e119f068c6.jpg,640,640,Tomato Septoria leaf spot,506,263,609,352
tomato-septoria-leaf-spot-_jpg.rf.6ae59999fb6028acad57e9e119f068c6.jpg,640,640,Tomato Septoria leaf spot,423,359,520,525
tomato-septoria-leaf-spot-_jpg.rf.6ae59999fb6028acad57e9e119f068c6.jpg,640,640,Tomato Septoria leaf spot,346,320,423,468
tomato-septoria-leaf-spot-_jpg.rf.6ae59999fb6028acad57e9e119f068c6.jpg,640,640,Tomato Septoria leaf spot,238,345,384,633
tomato-septoria-leaf-spot-_jpg.rf.6ae59999fb6028acad57e9e119f068c6.jpg,640,640,Tomato Septoria leaf spot,263,179,372,313
603-116-0_jpg.rf.ad9d825f72a200016d15bea676a4d017.jpg,640,640,Tomato mold leaf,1,151,457,638
tomato-septoria-leaf-spot-_jpg.rf.ae53bb2613d4af9d184885e05e5b352d.jpg,640,640,Tomato Septoria leaf spot,248,318,374,467
tomato-septoria-leaf-spot-_jpg.rf.ae53bb2613d4af9d184885e05e5b352d.jpg,640,640,Tomato Septoria leaf spot,25,232,146,343
tomato-septoria-leaf-spot-_jpg.rf.ae53bb2613d4af9d184885e05e5b352d.jpg,640,640,Tomato Septoria leaf spot,399,147,530,404
tomato-septoria-leaf-spot-_jpg.rf.ae53bb2613d4af9d184885e05e5b352d.jpg,640,640,Tomato Septoria leaf spot,218,154,327,318
tomato-septoria-leaf-spot-_jpg.rf.ae53bb2613d4af9d184885e05e5b352d.jpg,640,640,Tomato Septoria leaf spot,69,101,197,267
tomato-septoria-leaf-spot-_jpg.rf.ae53bb2613d4af9d184885e05e5b352d.jpg,640,640,Tomato Septoria leaf spot,135,81,256,261
tomato-septoria-leaf-spot-_jpg.rf.ae53bb2613d4af9d184885e05e5b352d.jpg,640,640,Tomato Septoria leaf spot,264,0,463,312
late_blight_2013_longisland2x1200_jpg.rf.ca959a67f3239f292d309f793930af90.jpg,640,640,Tomato leaf mosaic virus,0,37,638,514
607-155-1_jpg.rf.aa3a303e68ac45e7c47c514103a76e93.jpg,640,640,Tomato mold leaf,0,0,638,617
tomato-septoria-leaf-spot-_jpg.rf.0c8300768370bc13749448efac3e8a64.jpg,640,640,Tomato Septoria leaf spot,0,281,122,493
tomato-septoria-leaf-spot-_jpg.rf.0c8300768370bc13749448efac3e8a64.jpg,640,640,Tomato Septoria leaf spot,90,13,193,333
tomato-septoria-leaf-spot-_jpg.rf.0c8300768370bc13749448efac3e8a64.jpg,640,640,Tomato Septoria leaf spot,480,378,569,582
tomato-septoria-leaf-spot-_jpg.rf.0c8300768370bc13749448efac3e8a64.jpg,640,640,Tomato Septoria leaf spot,506,231,609,397
tomato-septoria-leaf-spot-_jpg.rf.0c8300768370bc13749448efac3e8a64.jpg,640,640,Tomato Septoria leaf spot,436,441,525,634
tomato-septoria-leaf-spot-_jpg.rf.0c8300768370bc13749448efac3e8a64.jpg,640,640,Tomato Septoria leaf spot,340,332,423,563
tomato-septoria-leaf-spot-_jpg.rf.0c8300768370bc13749448efac3e8a64.jpg,640,640,Tomato Septoria leaf spot,159,288,218,595
tomato-septoria-leaf-spot-_jpg.rf.0c8300768370bc13749448efac3e8a64.jpg,640,640,Tomato Septoria leaf spot,276,89,359,308
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,544,275,627,339
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,422,116,538,205
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,498,308,551,480
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,12,492,154,634
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,26,141,186,224
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,26,211,123,346
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,83,340,166,506
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,237,167,294,256
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,358,231,538,377
Leaf-mold3_jpg.rf.71d542af62c3dd2ee36088d633d8b374.jpg,640,640,Tomato mold leaf,256,301,384,525
tomato-septoria-leaf-spot-_jpg.rf.daf03b96b6dd5c7d6bc468be50589310.jpg,640,640,Tomato Septoria leaf spot,238,317,365,466
tomato-septoria-leaf-spot-_jpg.rf.daf03b96b6dd5c7d6bc468be50589310.jpg,640,640,Tomato Septoria leaf spot,488,322,610,433
tomato-septoria-leaf-spot-_jpg.rf.daf03b96b6dd5c7d6bc468be50589310.jpg,640,640,Tomato Septoria leaf spot,137,96,268,353
tomato-septoria-leaf-spot-_jpg.rf.daf03b96b6dd5c7d6bc468be50589310.jpg,640,640,Tomato Septoria leaf spot,342,179,451,343
tomato-septoria-leaf-spot-_jpg.rf.daf03b96b6dd5c7d6bc468be50589310.jpg,640,640,Tomato Septoria leaf spot,481,181,608,347
tomato-septoria-leaf-spot-_jpg.rf.daf03b96b6dd5c7d6bc468be50589310.jpg,640,640,Tomato Septoria leaf spot,430,139,553,319
tomato-septoria-leaf-spot-_jpg.rf.daf03b96b6dd5c7d6bc468be50589310.jpg,640,640,Tomato Septoria leaf spot,242,0,440,308
tomato-septoria-3-500x384_jpg.rf.4e1710fd1020ca1476a6e8f835b473c7.jpg,640,640,Tomato Septoria leaf spot,2,460,236,602
tomato-septoria-3-500x384_jpg.rf.4e1710fd1020ca1476a6e8f835b473c7.jpg,640,640,Tomato Septoria leaf spot,397,140,545,357
tomato-septoria-3-500x384_jpg.rf.4e1710fd1020ca1476a6e8f835b473c7.jpg,640,640,Tomato Septoria leaf spot,522,331,631,575
tomato-septoria-3-500x384_jpg.rf.4e1710fd1020ca1476a6e8f835b473c7.jpg,640,640,Tomato Septoria leaf spot,233,245,462,426
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.ed5e4359cc5bf28a4c0fe13c1b7d89bd.jpg,640,640,Tomato leaf bacterial spot,326,5,548,166
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.ed5e4359cc5bf28a4c0fe13c1b7d89bd.jpg,640,640,Tomato leaf bacterial spot,160,140,251,335
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.ed5e4359cc5bf28a4c0fe13c1b7d89bd.jpg,640,640,Tomato leaf bacterial spot,243,339,359,545
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.ed5e4359cc5bf28a4c0fe13c1b7d89bd.jpg,640,640,Tomato leaf bacterial spot,291,174,408,349
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.ed5e4359cc5bf28a4c0fe13c1b7d89bd.jpg,640,640,Tomato leaf bacterial spot,350,306,596,486
tomato-septoria-leaf-spot-_jpg.rf.0b0434f7b81a06bd635853abe5c0fdab.jpg,640,640,Tomato Septoria leaf spot,2,282,122,491
tomato-septoria-leaf-spot-_jpg.rf.0b0434f7b81a06bd635853abe5c0fdab.jpg,640,640,Tomato Septoria leaf spot,91,15,191,331
tomato-septoria-leaf-spot-_jpg.rf.0b0434f7b81a06bd635853abe5c0fdab.jpg,640,640,Tomato Septoria leaf spot,483,380,569,582
tomato-septoria-leaf-spot-_jpg.rf.0b0434f7b81a06bd635853abe5c0fdab.jpg,640,640,Tomato Septoria leaf spot,505,232,611,400
tomato-septoria-leaf-spot-_jpg.rf.0b0434f7b81a06bd635853abe5c0fdab.jpg,640,640,Tomato Septoria leaf spot,434,443,528,637
tomato-septoria-leaf-spot-_jpg.rf.0b0434f7b81a06bd635853abe5c0fdab.jpg,640,640,Tomato Septoria leaf spot,342,336,422,565
tomato-septoria-leaf-spot-_jpg.rf.0b0434f7b81a06bd635853abe5c0fdab.jpg,640,640,Tomato Septoria leaf spot,159,290,219,599
tomato-septoria-leaf-spot-_jpg.rf.0b0434f7b81a06bd635853abe5c0fdab.jpg,640,640,Tomato Septoria leaf spot,274,88,361,306
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.46f3cb99fc8bac71f45c8799e4556ac8.jpg,640,640,Tomato leaf bacterial spot,326,6,551,166
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.46f3cb99fc8bac71f45c8799e4556ac8.jpg,640,640,Tomato leaf bacterial spot,160,141,249,339
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.46f3cb99fc8bac71f45c8799e4556ac8.jpg,640,640,Tomato leaf bacterial spot,243,339,359,544
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.46f3cb99fc8bac71f45c8799e4556ac8.jpg,640,640,Tomato leaf bacterial spot,295,173,410,353
tomato-yellow-leaf-curl-disease-260nw-1006958086_jpg.rf.46f3cb99fc8bac71f45c8799e4556ac8.jpg,640,640,Tomato leaf bacterial spot,347,308,596,486
tomato-yellow-closeup-3_jpg.rf.346c9e3046f0b1e263a79282e8ad3e08.jpg,640,640,Tomato leaf bacterial spot,396,166,461,423
tomato-yellow-closeup-3_jpg.rf.346c9e3046f0b1e263a79282e8ad3e08.jpg,640,640,Tomato leaf bacterial spot,295,192,333,294
tomato-yellow-closeup-3_jpg.rf.346c9e3046f0b1e263a79282e8ad3e08.jpg,640,640,Tomato leaf bacterial spot,205,390,257,448
tomato-yellow-closeup-3_jpg.rf.346c9e3046f0b1e263a79282e8ad3e08.jpg,640,640,Tomato leaf bacterial spot,185,320,238,409
tomato-yellow-closeup-3_jpg.rf.346c9e3046f0b1e263a79282e8ad3e08.jpg,640,640,Tomato leaf bacterial spot,262,295,333,378
6032331_JPG_jpg.rf.c50d7228ee2bd80fee504758ce58ea8b.jpg,640,640,Tomato mold leaf,172,89,225,154
6032331_JPG_jpg.rf.c50d7228ee2bd80fee504758ce58ea8b.jpg,640,640,Tomato mold leaf,550,160,615,294
6032331_JPG_jpg.rf.c50d7228ee2bd80fee504758ce58ea8b.jpg,640,640,Tomato mold leaf,537,505,634,633
6032331_JPG_jpg.rf.c50d7228ee2bd80fee504758ce58ea8b.jpg,640,640,Tomato mold leaf,269,6,500,326
6032331_JPG_jpg.rf.c50d7228ee2bd80fee504758ce58ea8b.jpg,640,640,Tomato mold leaf,116,199,282,583
tomato-septoria-leaf-spot_jpg.rf.b1d1f300143c49776f6da9ac9418aaaa.jpg,640,640,Tomato Septoria leaf spot,6,12,634,634
tomato-septoria-3-500x384_jpg.rf.cb3c4c3306ad82120a69adc8a154993a.jpg,640,640,Tomato Septoria leaf spot,72,255,250,490
tomato-septoria-3-500x384_jpg.rf.cb3c4c3306ad82120a69adc8a154993a.jpg,640,640,Tomato Septoria leaf spot,170,197,422,408
tomato-septoria-3-500x384_jpg.rf.cb3c4c3306ad82120a69adc8a154993a.jpg,640,640,Tomato Septoria leaf spot,13,25,156,284
Leaf-2Bsymptoms-2BMDA_jpg.rf.de171808f28630971277b4c9f0943fc5.jpg,640,640,Tomato leaf mosaic virus,333,108,542,482
Leaf-2Bsymptoms-2BMDA_jpg.rf.de171808f28630971277b4c9f0943fc5.jpg,640,640,Tomato leaf mosaic virus,196,217,473,614
Leaf-2Bsymptoms-2BMDA_jpg.rf.de171808f28630971277b4c9f0943fc5.jpg,640,640,Tomato leaf mosaic virus,15,20,294,402
607-155-0_jpg.rf.7728153aa7d00b33568234e703b21a18.jpg,640,640,Tomato mold leaf,64,12,582,525
grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN_jpg.rf.28669e521579a9fbdb1f81682595a115.jpg,640,640,Tomato mold leaf,0,52,632,561
Tomato_Blight_Leaves-JPG_jpg.rf.0ddd1c88c4084d6c9e79ab965dd1cb1f.jpg,640,640,Tomato Early blight leaf,76,6,259,235
Tomato_Blight_Leaves-JPG_jpg.rf.0ddd1c88c4084d6c9e79ab965dd1cb1f.jpg,640,640,Tomato Early blight leaf,243,168,337,331
Tomato_Blight_Leaves-JPG_jpg.rf.0ddd1c88c4084d6c9e79ab965dd1cb1f.jpg,640,640,Tomato Early blight leaf,322,184,489,301
Tomato_Blight_Leaves-JPG_jpg.rf.0ddd1c88c4084d6c9e79ab965dd1cb1f.jpg,640,640,Tomato Early blight leaf,549,262,640,496
Tomato_Blight_Leaves-JPG_jpg.rf.0ddd1c88c4084d6c9e79ab965dd1cb1f.jpg,640,640,Tomato Early blight leaf,230,375,416,639
tomato_D2b-Early-blight-RPitblado_zoom_jpg.rf.bda5dc469a98402e68e67eee1a77f300.jpg,640,640,Tomato Early blight leaf,384,187,467,436
tomato_D2b-Early-blight-RPitblado_zoom_jpg.rf.bda5dc469a98402e68e67eee1a77f300.jpg,640,640,Tomato Early blight leaf,77,365,160,602
tomato_D2b-Early-blight-RPitblado_zoom_jpg.rf.bda5dc469a98402e68e67eee1a77f300.jpg,640,640,Tomato Early blight leaf,160,339,231,544
tomato_D2b-Early-blight-RPitblado_zoom_jpg.rf.bda5dc469a98402e68e67eee1a77f300.jpg,640,640,Tomato Early blight leaf,32,57,218,192
tomato_D2b-Early-blight-RPitblado_zoom_jpg.rf.bda5dc469a98402e68e67eee1a77f300.jpg,640,640,Tomato Early blight leaf,569,243,634,409
ill-tomato-of-tomato-mosaic-virus-DBE17N_jpg.rf.a751c38711a8601ac4d30fcd1536ed6d.jpg,640,640,Tomato leaf yellow virus,165,65,244,212
ill-tomato-of-tomato-mosaic-virus-DBE17N_jpg.rf.a751c38711a8601ac4d30fcd1536ed6d.jpg,640,640,Tomato leaf yellow virus,25,163,239,283
ill-tomato-of-tomato-mosaic-virus-DBE17N_jpg.rf.a751c38711a8601ac4d30fcd1536ed6d.jpg,640,640,Tomato leaf yellow virus,206,223,345,445
ill-tomato-of-tomato-mosaic-virus-DBE17N_jpg.rf.a751c38711a8601ac4d30fcd1536ed6d.jpg,640,640,Tomato leaf yellow virus,495,323,563,448
ill-tomato-of-tomato-mosaic-virus-DBE17N_jpg.rf.a751c38711a8601ac4d30fcd1536ed6d.jpg,640,640,Tomato leaf yellow virus,64,305,164,473
ill-tomato-of-tomato-mosaic-virus-DBE17N_jpg.rf.a751c38711a8601ac4d30fcd1536ed6d.jpg,640,640,Tomato leaf yellow virus,445,455,510,589
tomato_fulvia2_jpg.rf.5fa836aff06511afa930cf4768f99473.jpg,640,640,Tomato mold leaf,0,24,638,527
tomato_fulvia2_jpg.rf.5fa836aff06511afa930cf4768f99473.jpg,640,640,Tomato mold leaf,252,223,639,640
late_blight_tomato_unusual-symptomsx1200_jpg.rf.afcb6e0e325182781f50418ac68a959a.jpg,640,640,Tomato leaf yellow virus,6,134,205,595
late_blight_tomato_unusual-symptomsx1200_jpg.rf.afcb6e0e325182781f50418ac68a959a.jpg,640,640,Tomato leaf yellow virus,83,12,249,486
late_blight_tomato_unusual-symptomsx1200_jpg.rf.afcb6e0e325182781f50418ac68a959a.jpg,640,640,Tomato leaf yellow virus,236,178,410,480
late_blight_tomato_unusual-symptomsx1200_jpg.rf.afcb6e0e325182781f50418ac68a959a.jpg,640,640,Tomato leaf yellow virus,333,250,621,596
late_blight_tomato_unusual-symptomsx1200_jpg.rf.afcb6e0e325182781f50418ac68a959a.jpg,640,640,Tomato leaf yellow virus,422,83,633,237
late_blight_tomato_unusual-symptomsx1200_jpg.rf.afcb6e0e325182781f50418ac68a959a.jpg,640,640,Tomato leaf yellow virus,255,64,474,307
tomato_bacterial-speck_03_zoom_jpg.rf.6bf9fa314c10a5d3d82074f56f9ddff8.jpg,640,640,Tomato leaf late blight,411,180,551,406
tomato_bacterial-speck_03_zoom_jpg.rf.6bf9fa314c10a5d3d82074f56f9ddff8.jpg,640,640,Tomato leaf late blight,67,208,198,426
tomato_bacterial-speck_03_zoom_jpg.rf.6bf9fa314c10a5d3d82074f56f9ddff8.jpg,640,640,Tomato leaf late blight,250,178,353,342
tomato_fulvia2_jpg.rf.e02a09455913523dc1137016f98ec951.jpg,640,640,Tomato mold leaf,0,131,638,597
tomato_fulvia2_jpg.rf.e02a09455913523dc1137016f98ec951.jpg,640,640,Tomato mold leaf,0,6,332,469
tomato_early-blight_02_zoom_jpg.rf.207d60e13147bdfcddab28e1345ed063.jpg,640,640,Tomato Early blight leaf,2,154,266,491
tomato_early-blight_02_zoom_jpg.rf.207d60e13147bdfcddab28e1345ed063.jpg,640,640,Tomato Early blight leaf,405,39,608,433
tomato_early-blight_02_zoom_jpg.rf.207d60e13147bdfcddab28e1345ed063.jpg,640,640,Tomato Early blight leaf,201,39,407,410
tomato_early-blight_02_zoom_jpg.rf.207d60e13147bdfcddab28e1345ed063.jpg,640,640,Tomato Early blight leaf,218,419,560,639
6078710516023296-jpeg_jpg.rf.dc5c5a1c9757a2edf9c2283733d35597.jpg,640,640,Tomato Septoria leaf spot,0,68,565,564
tomato_bacterial-speck_03_zoom_jpg.rf.9d953bec44a9081b90c7f3c17ebc74b6.jpg,640,640,Tomato leaf mosaic virus,96,224,218,442
tomato_bacterial-speck_03_zoom_jpg.rf.9d953bec44a9081b90c7f3c17ebc74b6.jpg,640,640,Tomato leaf mosaic virus,454,236,563,621
tomato_bacterial-speck_03_zoom_jpg.rf.9d953bec44a9081b90c7f3c17ebc74b6.jpg,640,640,Tomato leaf mosaic virus,288,179,390,461
tomato_early-blight_03_zoom_jpg.rf.d47bf2cc3c20975121b9dc953b025ad7.jpg,640,640,Tomato Early blight leaf,224,180,378,506
tomato_early-blight_03_zoom_jpg.rf.d47bf2cc3c20975121b9dc953b025ad7.jpg,640,640,Tomato Early blight leaf,262,0,519,377
tomato_early-blight_03_zoom_jpg.rf.d47bf2cc3c20975121b9dc953b025ad7.jpg,640,640,Tomato Early blight leaf,161,378,301,621
tomato_early-blight_02_zoom_jpg.rf.1493bc64943277a7be20fded4b636140.jpg,640,640,Tomato Early blight leaf,376,155,636,489
tomato_early-blight_02_zoom_jpg.rf.1493bc64943277a7be20fded4b636140.jpg,640,640,Tomato Early blight leaf,35,206,232,597
tomato_early-blight_02_zoom_jpg.rf.1493bc64943277a7be20fded4b636140.jpg,640,640,Tomato Early blight leaf,236,232,436,599
tomato_early-blight_02_zoom_jpg.rf.1493bc64943277a7be20fded4b636140.jpg,640,640,Tomato Early blight leaf,87,0,424,218
grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN_jpg.rf.7e2bbef32e4318f40986fe19716af2fb.jpg,640,640,Tomato leaf mosaic virus,103,228,486,590
grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN_jpg.rf.edf9f0ae83e980fe3a428f4728a7ca11.jpg,640,640,Tomato leaf mosaic virus,206,250,532,548
BCH-20medium-20thumbnail-20for-20upload-20-2836-29_jpg.rf.6ca907eef54ea6324b7a2cf5be7b897e.jpg,640,640,Tomato Early blight leaf,153,417,341,605
BCH-20medium-20thumbnail-20for-20upload-20-2836-29_jpg.rf.6ca907eef54ea6324b7a2cf5be7b897e.jpg,640,640,Tomato Early blight leaf,390,149,639,540
BCH-20medium-20thumbnail-20for-20upload-20-2836-29_jpg.rf.6ca907eef54ea6324b7a2cf5be7b897e.jpg,640,640,Tomato Early blight leaf,208,57,407,434
dsc_4621c_jpg.rf.6fa3c041d4cd67c1257c94bd3adf77ae.jpg,640,640,Tomato leaf mosaic virus,199,252,426,450
dscn6690_jpg.rf.a9c6268c7a0d62e9994c64643375ac3b.jpg,640,640,Tomato mold leaf,64,50,633,613
dscn6690_jpg.rf.446575361ef8465401ab023005d72351.jpg,640,640,Tomato mold leaf,68,54,628,608
DSC02246_JPG_jpg.rf.02190a84490531e59ec79de43119fec8.jpg,640,640,Tomato leaf,153,109,416,576
DSC02246_JPG_jpg.rf.02190a84490531e59ec79de43119fec8.jpg,640,640,Tomato leaf,6,109,219,557
DSC02246_JPG_jpg.rf.02190a84490531e59ec79de43119fec8.jpg,640,640,Tomato leaf,448,147,628,487
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,239,177,290,228
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,393,258,462,338
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,283,287,363,341
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,332,326,420,409
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,408,344,475,451
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,229,390,340,499
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,119,427,210,498
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,39,487,163,618
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,254,462,401,609
DSC02007-JPG_jpg.rf.0fda8b162c5767699046681a4c3072ef.jpg,640,640,Tomato leaf,207,589,276,640
dsc_4621c_jpg.rf.6dce90fdabbf3bd6232131899db29ad6.jpg,640,640,Tomato leaf yellow virus,77,179,634,461
dsc_4621c_jpg.rf.c6ec0bdfd30f9202c8190ea8ccf5e29e.jpg,640,640,Tomato leaf yellow virus,76,180,639,465
dscf2712_jpg.rf.35db0638cede257c6ec4c750cd90cdd9.jpg,640,640,Tomato mold leaf,166,57,442,634
dscf2712_jpg.rf.57f7f412fa504cbcf834e7d10ee29eef.jpg,640,640,Tomato mold leaf,165,58,434,637
early-20blight-20-283-29-jpg-itok-UMYWI0xr_jpg.rf.b7d9fcf82d46d4188523fbffed6ead8e.jpg,640,640,Tomato Early blight leaf,0,29,622,442
tomato_blight_early_jpg.rf.45cc32b84ec1c2e66d78e146c117e65e.jpg,640,640,Tomato Early blight leaf,388,279,557,513
tomato_blight_early_jpg.rf.45cc32b84ec1c2e66d78e146c117e65e.jpg,640,640,Tomato Early blight leaf,428,151,639,297
